draw_no,date,rank,prediction,actual,bonus,main_matches,bonus_match,grade,score,source,train_draws,train_until_draw_no,reference_payout_yen
715,2012-11-29,4,08 12 16 21 33 41,05 10 12 25 28 31,36,1,False,はずれ,0.709986,loto6_heuristic_ensemble,714,714,0
715,2012-11-29,5,08 12 20 21 33 41,05 10 12 25 28 31,36,1,False,はずれ,0.708813,loto6_heuristic_ensemble,714,714,0
716,2012-12-03,1,08 12 20 23 33 41,05 07 14 24 25 35,32,0,False,はずれ,0.696914,loto6_heuristic_ensemble,715,715,0
716,2012-12-03,2,08 12 20 21 33 41,05 07 14 24 25 35,32,0,False,はずれ,0.693548,loto6_heuristic_ensemble,715,715,0
716,2012-12-03,3,08 12 20 29 33 41,05 07 14 24 25 35,32,0,False,はずれ,0.684579,loto6_heuristic_ensemble,715,715,0
716,2012-12-03,4,08 12 20 23 33 37,05 07 14 24 25 35,32,0,False,はずれ,0.681944,loto6_heuristic_ensemble,715,715,0
716,2012-12-03,5,06 08 20 23 33 41,05 07 14 24 25 35,32,0,False,はずれ,0.679118,loto6_heuristic_ensemble,715,715,0
717,2012-12-06,1,08 12 20 23 33 41,13 14 16 21 29 42,20,0,True,はずれ,0.692905,loto6_heuristic_ensemble,716,716,0
717,2012-12-06,2,08 12 20 21 33 41,13 14 16 21 29 42,20,1,True,はずれ,0.68939,loto6_heuristic_ensemble,716,716,0
717,2012-12-06,3,08 13 18 20 33 41,13 14 16 21 29 42,20,1,True,はずれ,0.683592,loto6_heuristic_ensemble,716,716,0
717,2012-12-06,4,08 12 20 29 33 41,13 14 16 21 29 42,20,1,True,はずれ,0.683241,loto6_heuristic_ensemble,716,716,0
717,2012-12-06,5,08 12 20 23 33 37,13 14 16 21 29 42,20,0,True,はずれ,0.678203,loto6_heuristic_ensemble,716,716,0
718,2012-12-10,1,08 12 20 23 33 41,15 20 27 29 33 43,18,2,False,はずれ,0.692436,loto6_heuristic_ensemble,717,717,0
718,2012-12-10,2,08 12 20 21 33 41,15 20 27 29 33 43,18,2,False,はずれ,0.690958,loto6_heuristic_ensemble,717,717,0
718,2012-12-10,3,08 13 18 20 33 41,15 20 27 29 33 43,18,2,True,はずれ,0.685884,loto6_heuristic_ensemble,717,717,0
718,2012-12-10,4,08 12 20 29 33 41,15 20 27 29 33 43,18,3,False,5等,0.685318,loto6_heuristic_ensemble,717,717,1000
718,2012-12-10,5,08 12 14 23 33 41,15 20 27 29 33 43,18,1,False,はずれ,0.678278,loto6_heuristic_ensemble,717,717,0
719,2012-12-13,1,08 12 20 23 33 41,11 14 27 31 34 42,13,0,False,はずれ,0.679167,loto6_heuristic_ensemble,718,718,0
719,2012-12-13,2,08 12 20 29 33 41,11 14 27 31 34 42,13,0,False,はずれ,0.67692,loto6_heuristic_ensemble,718,718,0
719,2012-12-13,3,08 12 20 21 33 41,11 14 27 31 34 42,13,0,False,はずれ,0.675305,loto6_heuristic_ensemble,718,718,0
719,2012-12-13,4,08 13 18 20 33 41,11 14 27 31 34 42,13,0,True,はずれ,0.671228,loto6_heuristic_ensemble,718,718,0
719,2012-12-13,5,08 12 20 29 33 37,11 14 27 31 34 42,13,0,False,はずれ,0.670228,loto6_heuristic_ensemble,718,718,0
720,2012-12-17,1,08 12 20 23 33 41,25 26 27 28 35 38,19,0,False,はずれ,0.688144,loto6_heuristic_ensemble,719,719,0
720,2012-12-17,2,08 12 20 29 33 41,25 26 27 28 35 38,19,0,False,はずれ,0.688032,loto6_heuristic_ensemble,719,719,0
720,2012-12-17,3,08 12 20 21 33 41,25 26 27 28 35 38,19,0,False,はずれ,0.686395,loto6_heuristic_ensemble,719,719,0
720,2012-12-17,4,08 12 20 27 33 41,25 26 27 28 35 38,19,1,False,はずれ,0.683919,loto6_heuristic_ensemble,719,719,0
720,2012-12-17,5,08 12 20 29 33 37,25 26 27 28 35 38,19,0,False,はずれ,0.681139,loto6_heuristic_ensemble,719,719,0
721,2012-12-20,1,08 12 20 29 33 41,01 14 23 24 27 40,10,0,False,はずれ,0.698554,loto6_heuristic_ensemble,720,720,0
721,2012-12-20,2,08 12 20 23 33 41,01 14 23 24 27 40,10,1,False,はずれ,0.698468,loto6_heuristic_ensemble,720,720,0
721,2012-12-20,3,08 12 20 27 33 41,01 14 23 24 27 40,10,1,False,はずれ,0.697892,loto6_heuristic_ensemble,720,720,0
721,2012-12-20,4,08 12 20 21 33 41,01 14 23 24 27 40,10,0,False,はずれ,0.696905,loto6_heuristic_ensemble,720,720,0
721,2012-12-20,5,08 12 20 29 33 37,01 14 23 24 27 40,10,0,False,はずれ,0.691698,loto6_heuristic_ensemble,720,720,0
722,2012-12-24,1,08 12 20 27 33 41,06 11 32 34 35 39,18,0,False,はずれ,0.704973,loto6_heuristic_ensemble,721,721,0
722,2012-12-24,2,08 12 20 29 33 41,06 11 32 34 35 39,18,0,False,はずれ,0.698268,loto6_heuristic_ensemble,721,721,0
