draw_no,date,rank,core_label,prediction,core5,cover_number,actual,bonus,train_draws,train_until_draw_no,score,core_score,main_matches,bonus_match,grade,core5_matches,core5_5hit,core5_4plus
1993,2025-04-24,5,C,02 06 19 29 36 37,06 19 29 36 37,02,07 12 13 35 37 42,31,1992,1992,0.582194,0.592828,1,False,はずれ,1,False,False
1994,2025-04-28,1,A,04 06 19 29 36 37,04 19 29 36 37,06,10 11 13 16 24 26,12,1993,1993,0.600647,0.601949,0,False,はずれ,0,False,False
1994,2025-04-28,2,A,02 04 19 29 36 37,04 19 29 36 37,02,10 11 13 16 24 26,12,1993,1993,0.589909,0.601949,0,False,はずれ,0,False,False
1994,2025-04-28,3,B,05 06 19 26 36 37,05 19 26 36 37,06,10 11 13 16 24 26,12,1993,1993,0.592291,0.600147,1,False,はずれ,1,False,False
1994,2025-04-28,4,B,02 05 19 26 36 37,05 19 26 36 37,02,10 11 13 16 24 26,12,1993,1993,0.588814,0.600147,1,False,はずれ,1,False,False
1994,2025-04-28,5,C,02 06 19 29 35 36,06 19 29 35 36,02,10 11 13 16 24 26,12,1993,1993,0.58924,0.597658,0,False,はずれ,0,False,False
1995,2025-05-01,1,A,04 06 19 29 36 37,04 19 29 36 37,06,02 04 08 26 27 37,19,1994,1994,0.600314,0.601355,2,True,はずれ,2,False,False
1995,2025-05-01,2,A,02 04 19 29 36 37,04 19 29 36 37,02,02 04 08 26 27 37,19,1994,1994,0.589748,0.601355,3,True,5等,2,False,False
1995,2025-05-01,3,B,05 06 19 26 36 37,05 19 26 36 37,06,02 04 08 26 27 37,19,1994,1994,0.589164,0.596201,2,True,はずれ,2,False,False
1995,2025-05-01,4,B,02 05 19 26 36 37,05 19 26 36 37,02,02 04 08 26 27 37,19,1994,1994,0.585858,0.596201,3,True,5等,2,False,False
1995,2025-05-01,5,C,06 18 19 29 36 37,06 18 29 36 37,19,02 04 08 26 27 37,19,1994,1994,0.579943,0.593527,1,True,はずれ,1,False,False
1996,2025-05-05,1,A,05 06 19 26 36 37,05 19 26 36 37,06,06 17 26 28 33 34,20,1995,1995,0.59987,0.607113,2,False,はずれ,1,False,False
1996,2025-05-05,2,A,02 05 19 26 36 37,05 19 26 36 37,02,06 17 26 28 33 34,20,1995,1995,0.593616,0.607113,1,False,はずれ,1,False,False
1996,2025-05-05,3,B,04 06 19 29 36 37,04 19 29 36 37,06,06 17 26 28 33 34,20,1995,1995,0.606662,0.60704,1,False,はずれ,0,False,False
1996,2025-05-05,4,B,02 04 19 29 36 37,04 19 29 36 37,02,06 17 26 28 33 34,20,1995,1995,0.593148,0.60704,0,False,はずれ,0,False,False
1996,2025-05-05,5,C,06 18 19 29 36 37,06 18 29 36 37,19,06 17 26 28 33 34,20,1995,1995,0.587407,0.600577,1,False,はずれ,1,False,False
1997,2025-05-08,1,A,05 06 19 26 36 37,05 19 26 36 37,06,05 16 17 28 36 40,14,1996,1996,0.581385,0.583871,2,False,はずれ,2,False,False
1997,2025-05-08,2,A,02 05 19 26 36 37,05 19 26 36 37,02,05 16 17 28 36 40,14,1996,1996,0.574297,0.583871,2,False,はずれ,2,False,False
1997,2025-05-08,3,B,06 19 26 29 35 36,06 19 26 35 36,29,05 16 17 28 36 40,14,1996,1996,0.572004,0.578223,1,False,はずれ,1,False,False
1997,2025-05-08,4,B,06 19 26 35 36 37,06 19 26 35 36,37,05 16 17 28 36 40,14,1996,1996,0.571803,0.578223,1,False,はずれ,1,False,False
1997,2025-05-08,5,C,06 18 19 29 36 37,06 18 29 36 37,19,05 16 17 28 36 40,14,1996,1996,0.567438,0.577809,1,False,はずれ,1,False,False
1998,2025-05-12,1,A,05 06 19 26 36 37,05 19 26 36 37,06,01 04 06 09 20 43,21,1997,1997,0.582239,0.58476,1,False,はずれ,0,False,False
1998,2025-05-12,2,A,02 05 19 26 36 37,05 19 26 36 37,02,01 04 06 09 20 43,21,1997,1997,0.575393,0.58476,0,False,はずれ,0,False,False
1998,2025-05-12,3,B,02 05 19 26 35 36,02 05 19 26 35,36,01 04 06 09 20 43,21,1997,1997,0.574812,0.576751,0,False,はずれ,0,False,False
1998,2025-05-12,4,B,02 05 06 19 26 35,02 05 19 26 35,06,01 04 06 09 20 43,21,1997,1997,0.574685,0.576751,1,False,はずれ,0,False,False
1998,2025-05-12,5,C,06 19 26 29 35 36,06 19 26 29 35,36,01 04 06 09 20 43,21,1997,1997,0.573294,0.576008,1,False,はずれ,1,False,False
1999,2025-05-15,1,A,05 06 19 26 36 37,05 19 26 36 37,06,17 31 34 35 36 38,02,1998,1998,0.580712,0.583493,1,False,はずれ,1,False,False
1999,2025-05-15,2,A,02 05 19 26 36 37,05 19 26 36 37,02,17 31 34 35 36 38,02,1998,1998,0.574031,0.583493,1,True,はずれ,1,False,False
1999,2025-05-15,3,B,04 06 19 26 29 37,04 19 26 29 37,06,17 31 34 35 36 38,02,1998,1998,0.583843,0.576464,0,False,はずれ,0,False,False
1999,2025-05-15,4,B,04 19 26 29 36 37,04 19 26 29 37,36,17 31 34 35 36 38,02,1998,1998,0.573566,0.576464,1,False,はずれ,0,False,False
1999,2025-05-15,5,C,02 05 19 26 35 36,02 05 19 26 35,36,17 31 34 35 36 38,02,1998,1998,0.573443,0.575455,2,True,はずれ,1,False,False
2000,2025-05-19,1,A,05 06 19 26 36 37,05 19 26 36 37,06,01 02 16 21 25 35,22,1999,1999,0.590378,0.592459,0,False,はずれ,0,False,False
2000,2025-05-19,2,A,02 05 19 26 36 37,05 19 26 36 37,02,01 02 16 21 25 35,22,1999,1999,0.583556,0.592459,1,False,はずれ,0,False,False
2000,2025-05-19,3,B,02 05 19 26 35 36,02 05 19 26 35,36,01 02 16 21 25 35,22,1999,1999,0.586973,0.584864,2,False,はずれ,2,False,False
2000,2025-05-19,4,B,02 05 06 19 26 35,02 05 19 26 35,06,01 02 16 21 25 35,22,1999,1999,0.583169,0.584864,2,False,はずれ,2,False,False
2000,2025-05-19,5,C,06 19 26 29 35 36,06 19 26 35 36,29,01 02 16 21 25 35,22,1999,1999,0.577564,0.584266,1,False,はずれ,1,False,False
2001,2025-05-22,1,A,05 06 19 26 35 36,05 19 26 35 36,06,13 21 24 26 34 36,20,2000,2000,0.592349,0.594284,2,False,はずれ,2,False,False
2001,2025-05-22,2,A,02 05 19 26 35 36,05 19 26 35 36,02,13 21 24 26 34 36,20,2000,2000,0.588182,0.594284,2,False,はずれ,2,False,False
2001,2025-05-22,3,B,02 06 19 26 35 37,02 06 19 26 35,37,13 21 24 26 34 36,20,2000,2000,0.590821,0.59042,1,False,はずれ,1,False,False
2001,2025-05-22,4,B,02 06 19 26 29 35,02 06 19 26 35,29,13 21 24 26 34 36,20,2000,2000,0.587393,0.59042,1,False,はずれ,1,False,False
2001,2025-05-22,5,C,04 06 19 29 35 36,04 19 29 35 36,06,13 21 24 26 34 36,20,2000,2000,0.592728,0.587514,1,False,はずれ,1,False,False
2002,2025-05-26,1,A,05 06 19 26 36 37,05 19 26 36 37,06,01 17 19 23 36 42,15,2001,2001,0.598643,0.601504,2,False,はずれ,2,False,False
2002,2025-05-26,2,A,02 05 19 26 36 37,05 19 26 36 37,02,01 17 19 23 36 42,15,2001,2001,0.590422,0.601504,2,False,はずれ,2,False,False
2002,2025-05-26,3,B,02 06 19 26 35 36,02 19 26 35 36,06,01 17 19 23 36 42,15,2001,2001,0.592293,0.59446,2,False,はずれ,2,False,False
2002,2025-05-26,4,B,02 19 26 29 35 36,02 19 26 35 36,29,01 17 19 23 36 42,15,2001,2001,0.58678,0.59446,2,False,はずれ,2,False,False
2002,2025-05-26,5,C,05 18 19 26 29 36,05 18 26 29 36,19,01 17 19 23 36 42,15,2001,2001,0.588128,0.590994,2,False,はずれ,1,False,False
2003,2025-05-29,1,A,05 06 19 26 36 37,05 19 26 36 37,06,01 05 10 13 35 40,39,2002,2002,0.598501,0.60465,1,False,はずれ,1,False,False
2003,2025-05-29,2,A,02 05 19 26 36 37,05 19 26 36 37,02,01 05 10 13 35 40,39,2002,2002,0.593361,0.60465,1,False,はずれ,1,False,False
2003,2025-05-29,3,B,02 06 19 26 35 36,02 19 26 35 36,06,01 05 10 13 35 40,39,2002,2002,0.592443,0.597656,1,False,はずれ,1,False,False
2003,2025-05-29,4,B,02 19 26 29 35 36,02 19 26 35 36,29,01 05 10 13 35 40,39,2002,2002,0.589677,0.597656,1,False,はずれ,1,False,False
2003,2025-05-29,5,C,04 06 19 26 29 36,04 19 26 29 36,06,01 05 10 13 35 40,39,2002,2002,0.593268,0.593723,0,False,はずれ,0,False,False
2004,2025-06-02,1,A,05 06 19 26 35 36,05 19 26 35 36,06,16 18 25 27 31 36,07,2003,2003,0.603138,0.609516,1,False,はずれ,1,False,False
2004,2025-06-02,2,A,02 05 19 26 35 36,05 19 26 35 36,02,16 18 25 27 31 36,07,2003,2003,0.599015,0.609516,1,False,はずれ,1,False,False
2004,2025-06-02,3,B,05 18 26 29 36 37,05 18 26 36 37,29,16 18 25 27 31 36,07,2003,2003,0.587522,0.595977,2,False,はずれ,2,False,False
2004,2025-06-02,4,B,05 06 18 26 36 37,05 18 26 36 37,06,16 18 25 27 31 36,07,2003,2003,0.587295,0.595977,2,False,はずれ,2,False,False
2004,2025-06-02,5,C,04 06 19 29 35 36,04 19 29 35 36,06,16 18 25 27 31 36,07,2003,2003,0.597626,0.595495,1,False,はずれ,1,False,False
2005,2025-06-05,1,A,05 06 19 26 35 36,05 19 26 35 36,06,03 07 18 27 33 34,06,2004,2004,0.606411,0.612672,0,True,はずれ,0,False,False
2005,2025-06-05,2,A,02 05 19 26 35 36,05 19 26 35 36,02,03 07 18 27 33 34,06,2004,2004,0.602326,0.612672,0,False,はずれ,0,False,False
2005,2025-06-05,3,B,05 06 18 26 36 37,05 18 26 36 37,06,03 07 18 27 33 34,06,2004,2004,0.591577,0.600437,1,True,はずれ,1,False,False
2005,2025-06-05,4,B,05 18 19 26 36 37,05 18 26 36 37,19,03 07 18 27 33 34,06,2004,2004,0.591386,0.600437,1,False,はずれ,1,False,False
2005,2025-06-05,5,C,04 06 19 29 35 36,04 19 29 35 36,06,03 07 18 27 33 34,06,2004,2004,0.599009,0.596385,0,True,はずれ,0,False,False
2006,2025-06-09,1,A,05 06 19 26 35 36,05 19 26 35 36,06,04 07 19 22 26 28,33,2005,2005,0.605186,0.614207,2,False,はずれ,2,False,False
2006,2025-06-09,2,A,02 05 19 26 35 36,05 19 26 35 36,02,04 07 19 22 26 28,33,2005,2005,0.601115,0.614207,2,False,はずれ,2,False,False
2006,2025-06-09,3,B,05 18 19 26 36 37,05 18 26 36 37,19,04 07 19 22 26 28,33,2005,2005,0.595183,0.604552,2,False,はずれ,1,False,False
2006,2025-06-09,4,B,05 18 26 35 36 37,05 18 26 36 37,35,04 07 19 22 26 28,33,2005,2005,0.594833,0.604552,1,False,はずれ,1,False,False
2006,2025-06-09,5,C,04 06 19 29 35 36,04 19 29 35 36,06,04 07 19 22 26 28,33,2005,2005,0.597704,0.597823,2,False,はずれ,2,False,False
2007,2025-06-12,1,A,05 18 19 26 36 37,05 18 19 26 36,37,06 18 23 24 30 35,38,2006,2006,0.6081,0.616875,1,False,はずれ,1,False,False
2007,2025-06-12,2,A,05 18 19 26 35 36,05 18 19 26 36,35,06 18 23 24 30 35,38,2006,2006,0.607904,0.616875,2,False,はずれ,1,False,False
2007,2025-06-12,3,B,04 19 26 35 36 37,04 19 26 36 37,35,06 18 23 24 30 35,38,2006,2006,0.597578,0.607389,1,False,はずれ,0,False,False
2007,2025-06-12,4,B,04 06 19 26 36 37,04 19 26 36 37,06,06 18 23 24 30 35,38,2006,2006,0.597509,0.607389,1,False,はずれ,0,False,False
2007,2025-06-12,5,C,02 06 19 26 35 36,02 19 26 35 36,06,06 18 23 24 30 35,38,2006,2006,0.594558,0.603524,2,False,はずれ,1,False,False
2008,2025-06-16,1,A,05 18 19 26 35 36,05 18 19 26 36,35,05 08 09 17 22 36,30,2007,2007,0.613674,0.618895,2,False,はずれ,2,False,False
2008,2025-06-16,2,A,05 18 19 26 29 36,05 18 19 26 36,29,05 08 09 17 22 36,30,2007,2007,0.610237,0.618895,2,False,はずれ,2,False,False
2008,2025-06-16,3,B,04 19 26 29 35 36,04 19 26 29 36,35,05 08 09 17 22 36,30,2007,2007,0.612134,0.612218,1,False,はずれ,1,False,False
2008,2025-06-16,4,B,04 06 19 26 29 36,04 19 26 29 36,06,05 08 09 17 22 36,30,2007,2007,0.606907,0.612218,1,False,はずれ,1,False,False
2008,2025-06-16,5,C,02 19 26 29 35 36,02 19 26 35 36,29,05 08 09 17 22 36,30,2007,2007,0.600929,0.60948,1,False,はずれ,1,False,False
2009,2025-06-19,1,A,05 18 19 26 35 36,05 18 19 26 36,35,08 17 20 35 36 40,12,2008,2008,0.61247,0.619179,2,False,はずれ,1,False,False
2009,2025-06-19,2,A,05 18 19 26 36 37,05 18 19 26 36,37,08 17 20 35 36 40,12,2008,2008,0.608351,0.619179,1,False,はずれ,1,False,False
2009,2025-06-19,3,B,02 06 19 26 35 36,02 19 26 35 36,06,08 17 20 35 36 40,12,2008,2008,0.597136,0.607859,2,False,はずれ,2,False,False
2009,2025-06-19,4,B,02 19 23 26 35 36,02 19 26 35 36,23,08 17 20 35 36 40,12,2008,2008,0.596919,0.607859,2,False,はずれ,2,False,False
2009,2025-06-19,5,C,04 19 26 35 36 37,04 19 26 36 37,35,08 17 20 35 36 40,12,2008,2008,0.598949,0.60607,2,False,はずれ,1,False,False
2010,2025-06-23,1,A,02 05 19 26 35 36,05 19 26 35 36,02,09 15 24 29 31 40,13,2009,2009,0.605588,0.617792,0,False,はずれ,0,False,False
2010,2025-06-23,2,A,05 06 19 26 35 36,05 19 26 35 36,06,09 15 24 29 31 40,13,2009,2009,0.604945,0.617792,0,False,はずれ,0,False,False
2010,2025-06-23,3,B,05 18 26 35 36 37,05 18 26 36 37,35,09 15 24 29 31 40,13,2009,2009,0.606324,0.614766,0,False,はずれ,0,False,False
2010,2025-06-23,4,B,05 18 19 26 36 37,05 18 26 36 37,19,09 15 24 29 31 40,13,2009,2009,0.602614,0.614766,0,False,はずれ,0,False,False
2010,2025-06-23,5,C,04 19 26 35 36 37,04 19 26 36 37,35,09 15 24 29 31 40,13,2009,2009,0.594668,0.599828,0,False,はずれ,0,False,False
2011,2025-06-26,1,A,02 05 19 26 35 36,05 19 26 35 36,02,12 14 18 24 30 42,04,2010,2010,0.606069,0.618232,0,False,はずれ,0,False,False
2011,2025-06-26,2,A,05 06 19 26 35 36,05 19 26 35 36,06,12 14 18 24 30 42,04,2010,2010,0.60565,0.618232,0,False,はずれ,0,False,False
2011,2025-06-26,3,B,05 18 26 35 36 37,05 18 26 36 37,35,12 14 18 24 30 42,04,2010,2010,0.604737,0.61263,1,False,はずれ,1,False,False
2011,2025-06-26,4,B,05 18 19 26 36 37,05 18 26 36 37,19,12 14 18 24 30 42,04,2010,2010,0.601071,0.61263,1,False,はずれ,1,False,False
2011,2025-06-26,5,C,04 19 26 35 36 37,04 19 26 36 37,35,12 14 18 24 30 42,04,2010,2010,0.595114,0.600223,0,True,はずれ,0,False,False
2012,2025-06-30,1,A,05 06 19 26 35 36,05 19 26 35 36,06,01 14 20 36 38 41,30,2011,2011,0.607117,0.619599,1,False,はずれ,1,False,False
2012,2025-06-30,2,A,02 05 19 26 35 36,05 19 26 35 36,02,01 14 20 36 38 41,30,2011,2011,0.605026,0.619599,1,False,はずれ,1,False,False
2012,2025-06-30,3,B,05 18 26 35 36 37,05 18 26 36 37,35,01 14 20 36 38 41,30,2011,2011,0.607411,0.615432,1,False,はずれ,1,False,False
2012,2025-06-30,4,B,05 18 19 26 36 37,05 18 26 36 37,19,01 14 20 36 38 41,30,2011,2011,0.603729,0.615432,1,False,はずれ,1,False,False
2012,2025-06-30,5,C,04 19 26 35 36 37,04 19 26 36 37,35,01 14 20 36 38 41,30,2011,2011,0.59653,0.601517,1,False,はずれ,1,False,False
2013,2025-07-03,1,A,05 06 19 26 35 36,05 19 26 35 36,06,07 12 30 31 39 43,42,2012,2012,0.598813,0.610658,0,False,はずれ,0,False,False
2013,2025-07-03,2,A,02 05 19 26 35 36,05 19 26 35 36,02,07 12 30 31 39 43,42,2012,2012,0.596665,0.610658,0,False,はずれ,0,False,False
2013,2025-07-03,3,B,05 18 26 35 36 37,05 18 26 36 37,35,07 12 30 31 39 43,42,2012,2012,0.60028,0.608938,0,False,はずれ,0,False,False
2013,2025-07-03,4,B,05 18 19 26 36 37,05 18 26 36 37,19,07 12 30 31 39 43,42,2012,2012,0.594758,0.608938,0,False,はずれ,0,False,False
2013,2025-07-03,5,C,04 19 26 35 36 37,04 19 26 36 37,35,07 12 30 31 39 43,42,2012,2012,0.589788,0.595582,0,False,はずれ,0,False,False
2014,2025-07-07,1,A,05 18 26 35 36 37,05 18 26 36 37,35,07 11 21 24 29 34,40,2013,2013,0.60801,0.618785,0,False,はずれ,0,False,False
2014,2025-07-07,2,A,05 18 19 26 36 37,05 18 26 36 37,19,07 11 21 24 29 34,40,2013,2013,0.605792,0.618785,0,False,はずれ,0,False,False
2014,2025-07-07,3,B,02 05 19 26 35 36,05 19 26 35 36,02,07 11 21 24 29 34,40,2013,2013,0.60774,0.617259,0,False,はずれ,0,False,False
2014,2025-07-07,4,B,05 06 19 26 35 36,05 19 26 35 36,06,07 11 21 24 29 34,40,2013,2013,0.606416,0.617259,0,False,はずれ,0,False,False
2014,2025-07-07,5,C,04 19 26 35 36 37,04 19 26 36 37,35,07 11 21 24 29 34,40,2013,2013,0.599752,0.608107,0,False,はずれ,0,False,False
2015,2025-07-10,1,A,02 05 19 26 35 36,05 19 26 35 36,02,06 08 13 16 20 23,26,2014,2014,0.612622,0.621006,0,True,はずれ,0,False,False
2015,2025-07-10,2,A,05 06 19 26 35 36,05 19 26 35 36,06,06 08 13 16 20 23,26,2014,2014,0.611491,0.621006,1,True,はずれ,0,False,False
2015,2025-07-10,3,B,05 18 26 35 36 37,05 18 26 36 37,35,06 08 13 16 20 23,26,2014,2014,0.609471,0.616907,0,True,はずれ,0,False,False
2015,2025-07-10,4,B,05 18 19 26 36 37,05 18 26 36 37,19,06 08 13 16 20 23,26,2014,2014,0.60397,0.616907,0,True,はずれ,0,False,False
2015,2025-07-10,5,C,04 19 26 35 36 37,04 19 26 36 37,35,06 08 13 16 20 23,26,2014,2014,0.603038,0.608606,0,True,はずれ,0,False,False
2016,2025-07-14,1,A,02 05 19 26 35 36,05 19 26 35 36,02,10 13 27 31 40 42,01,2015,2015,0.609103,0.616891,0,False,はずれ,0,False,False
2016,2025-07-14,2,A,05 19 24 26 35 36,05 19 26 35 36,24,10 13 27 31 40 42,01,2015,2015,0.603683,0.616891,0,False,はずれ,0,False,False
2016,2025-07-14,3,B,05 18 26 35 36 37,05 18 26 36 37,35,10 13 27 31 40 42,01,2015,2015,0.603532,0.612629,0,False,はずれ,0,False,False
2016,2025-07-14,4,B,05 18 19 26 36 37,05 18 26 36 37,19,10 13 27 31 40 42,01,2015,2015,0.600475,0.612629,0,False,はずれ,0,False,False
2016,2025-07-14,5,C,04 19 26 35 36 37,04 19 26 36 37,35,10 13 27 31 40 42,01,2015,2015,0.598685,0.606229,0,False,はずれ,0,False,False
2017,2025-07-17,1,A,02 05 19 26 35 36,05 19 26 35 36,02,02 04 11 22 24 35,08,2016,2016,0.609609,0.617082,2,False,はずれ,1,False,False
2017,2025-07-17,2,A,05 19 24 26 35 36,05 19 26 35 36,24,02 04 11 22 24 35,08,2016,2016,0.60456,0.617082,2,False,はずれ,1,False,False
2017,2025-07-17,3,B,05 18 26 35 36 37,05 18 26 36 37,35,02 04 11 22 24 35,08,2016,2016,0.602142,0.610167,1,False,はずれ,0,False,False
2017,2025-07-17,4,B,05 18 19 26 36 37,05 18 26 36 37,19,02 04 11 22 24 35,08,2016,2016,0.599005,0.610167,0,False,はずれ,0,False,False
2017,2025-07-17,5,C,04 19 26 35 36 37,04 19 26 36 37,35,02 04 11 22 24 35,08,2016,2016,0.600927,0.608216,2,False,はずれ,1,False,False
2018,2025-07-21,1,A,05 19 24 26 36 37,05 19 26 36 37,24,01 02 14 21 22 33,37,2017,2017,0.611203,0.620944,0,True,はずれ,0,False,False
2018,2025-07-21,2,A,05 06 19 26 36 37,05 19 26 36 37,06,01 02 14 21 22 33,37,2017,2017,0.608245,0.620944,0,True,はずれ,0,False,False
2018,2025-07-21,3,B,02 19 26 35 36 37,02 19 26 35 36,37,01 02 14 21 22 33,37,2017,2017,0.604557,0.613297,1,True,はずれ,1,False,False
2018,2025-07-21,4,B,02 19 24 26 35 36,02 19 26 35 36,24,01 02 14 21 22 33,37,2017,2017,0.601572,0.613297,1,False,はずれ,1,False,False
2018,2025-07-21,5,C,05 18 26 35 36 37,05 18 26 35 36,37,01 02 14 21 22 33,37,2017,2017,0.603848,0.612412,0,True,はずれ,0,False,False
2019,2025-07-24,1,A,05 18 26 35 36 37,05 18 26 36 37,35,07 13 14 21 39 42,09,2018,2018,0.606905,0.614875,0,False,はずれ,0,False,False
2019,2025-07-24,2,A,05 18 19 26 36 37,05 18 26 36 37,19,07 13 14 21 39 42,09,2018,2018,0.60216,0.614875,0,False,はずれ,0,False,False
2019,2025-07-24,3,B,02 19 26 35 36 37,02 19 26 35 36,37,07 13 14 21 39 42,09,2018,2018,0.602862,0.610948,0,False,はずれ,0,False,False
2019,2025-07-24,4,B,02 06 19 26 35 36,02 19 26 35 36,06,07 13 14 21 39 42,09,2018,2018,0.600334,0.610948,0,False,はずれ,0,False,False
2019,2025-07-24,5,C,04 19 26 35 36 37,04 19 26 36 37,35,07 13 14 21 39 42,09,2018,2018,0.600693,0.606538,0,False,はずれ,0,False,False
2020,2025-07-28,1,A,05 18 26 35 36 37,05 18 26 36 37,35,05 21 23 28 38 39,32,2019,2019,0.61311,0.618639,1,False,はずれ,1,False,False
2020,2025-07-28,2,A,05 18 24 26 36 37,05 18 26 36 37,24,05 21 23 28 38 39,32,2019,2019,0.606541,0.618639,1,False,はずれ,1,False,False
2020,2025-07-28,3,B,02 19 26 35 36 37,02 19 26 35 36,37,05 21 23 28 38 39,32,2019,2019,0.603782,0.611884,0,False,はずれ,0,False,False
2020,2025-07-28,4,B,02 19 24 26 35 36,02 19 26 35 36,24,05 21 23 28 38 39,32,2019,2019,0.603127,0.611884,0,False,はずれ,0,False,False
2020,2025-07-28,5,C,06 18 26 35 36 37,06 18 26 35 37,36,05 21 23 28 38 39,32,2019,2019,0.604114,0.606974,0,False,はずれ,0,False,False
2021,2025-07-31,1,A,06 18 23 26 35 36,06 18 23 35 36,26,02 17 22 29 30 43,31,2020,2020,0.599194,0.606844,0,False,はずれ,0,False,False
2021,2025-07-31,2,A,06 18 23 35 36 37,06 18 23 35 36,37,02 17 22 29 30 43,31,2020,2020,0.598693,0.606844,0,False,はずれ,0,False,False
2021,2025-07-31,3,B,02 19 24 26 35 36,02 19 26 35 36,24,02 17 22 29 30 43,31,2020,2020,0.59963,0.606667,1,False,はずれ,1,False,False
2021,2025-07-31,4,B,02 19 26 35 36 37,02 19 26 35 36,37,02 17 22 29 30 43,31,2020,2020,0.599097,0.606667,1,False,はずれ,1,False,False
2021,2025-07-31,5,C,06 18 26 35 36 37,18 26 35 36 37,06,02 17 22 29 30 43,31,2020,2020,0.589337,0.601673,0,False,はずれ,0,False,False
2022,2025-08-04,1,A,06 18 21 23 35 36,06 18 23 35 36,21,02 03 18 26 31 33,30,2021,2021,0.598901,0.60908,1,False,はずれ,1,False,False
2022,2025-08-04,2,A,06 18 23 24 35 36,06 18 23 35 36,24,02 03 18 26 31 33,30,2021,2021,0.598674,0.60908,1,False,はずれ,1,False,False
2022,2025-08-04,3,B,02 19 24 26 35 36,02 19 26 35 36,24,02 03 18 26 31 33,30,2021,2021,0.601014,0.607633,2,False,はずれ,2,False,False
2022,2025-08-04,4,B,02 06 19 26 35 36,02 19 26 35 36,06,02 03 18 26 31 33,30,2021,2021,0.599769,0.607633,2,False,はずれ,2,False,False
2022,2025-08-04,5,C,05 18 24 26 35 36,05 18 26 35 36,24,02 03 18 26 31 33,30,2021,2021,0.599363,0.607216,2,False,はずれ,2,False,False
2023,2025-08-07,1,A,02 19 24 26 35 36,02 19 26 35 36,24,01 20 28 29 31 43,05,2022,2022,0.600899,0.606936,0,False,はずれ,0,False,False
2023,2025-08-07,2,A,02 06 19 26 35 36,02 19 26 35 36,06,01 20 28 29 31 43,05,2022,2022,0.599619,0.606936,0,False,はずれ,0,False,False
2023,2025-08-07,3,B,02 06 23 24 35 36,02 23 24 35 36,06,01 20 28 29 31 43,05,2022,2022,0.594254,0.605977,0,False,はずれ,0,False,False
2023,2025-08-07,4,B,02 19 23 24 35 36,02 23 24 35 36,19,01 20 28 29 31 43,05,2022,2022,0.594236,0.605977,0,False,はずれ,0,False,False
2023,2025-08-07,5,C,06 18 21 23 35 36,06 18 23 35 36,21,01 20 28 29 31 43,05,2022,2022,0.594945,0.603617,0,False,はずれ,0,False,False
2024,2025-08-11,1,A,02 19 24 26 35 36,02 19 26 35 36,24,10 13 16 29 34 42,21,2023,2023,0.600061,0.605603,0,False,はずれ,0,False,False
2024,2025-08-11,2,A,02 06 19 26 35 36,02 19 26 35 36,06,10 13 16 29 34 42,21,2023,2023,0.59885,0.605603,0,False,はずれ,0,False,False
2024,2025-08-11,3,B,02 06 23 24 35 36,02 23 24 35 36,06,10 13 16 29 34 42,21,2023,2023,0.593502,0.604664,0,False,はずれ,0,False,False
2024,2025-08-11,4,B,02 21 23 24 35 36,02 23 24 35 36,21,10 13 16 29 34 42,21,2023,2023,0.591638,0.604664,0,True,はずれ,0,False,False
2024,2025-08-11,5,C,02 06 24 29 35 36,06 24 29 35 36,02,10 13 16 29 34 42,21,2023,2023,0.593821,0.602613,1,False,はずれ,1,False,False
2025,2025-08-14,1,A,02 06 19 26 35 36,02 19 26 35 36,06,12 18 26 28 41 43,35,2024,2024,0.595332,0.601043,1,True,はずれ,1,False,False
2025,2025-08-14,2,A,02 19 24 26 35 36,02 19 26 35 36,24,12 18 26 28 41 43,35,2024,2024,0.593418,0.601043,1,True,はずれ,1,False,False
2025,2025-08-14,3,B,06 18 24 29 35 36,06 18 29 35 36,24,12 18 26 28 41 43,35,2024,2024,0.591998,0.600497,1,True,はずれ,1,False,False
2025,2025-08-14,4,B,02 06 18 29 35 36,06 18 29 35 36,02,12 18 26 28 41 43,35,2024,2024,0.591704,0.600497,1,True,はずれ,1,False,False
2025,2025-08-14,5,C,06 24 26 29 35 36,06 24 26 29 35,36,12 18 26 28 41 43,35,2024,2024,0.597487,0.598541,1,True,はずれ,1,False,False
2026,2025-08-18,1,A,02 06 19 26 35 36,02 19 26 35 36,06,02 05 08 11 20 26,28,2025,2025,0.608269,0.614029,2,False,はずれ,2,False,False
2026,2025-08-18,2,A,02 19 24 26 35 36,02 19 26 35 36,24,02 05 08 11 20 26,28,2025,2025,0.606863,0.614029,2,False,はずれ,2,False,False
